"folio_recepcion","descripcion","fecha_recepcion"
"2024003175",FALTA COTIZ. SALUD,2024-05-10
"2024228904",NO IMAGENES CON API,2024-05-24
"2024218466",NO IMAGENES CON API,2024-05-17
"2024218224",NO PROCESADO MEDIPASS,2024-05-17
"2024486567",NO PROCESADO MEDIPASS,2024-05-02
"2024498979",NO PROCESADO MEDIPASS,2024-04-29
"2024487279",NO IMAGENES CON API,2024-05-02
"2024202252",NO PROCESADO MEDIPASS,2024-05-27
"2024204608",NO IMAGENES CON API,2024-05-09
"2024225918",NO IMAGENES CON API,2024-05-23
"2024497798",NO PROCESADO MEDIPASS,2024-04-26
"2024491291",NO PROCESADO MEDIPASS,2024-04-30
"2024204427",NO PROCESADO MEDIPASS,2024-05-09
"2024201651",NO IMAGENES CON API,2024-05-16
"2024202013",NO PROCESADO MEDIPASS,2024-05-27
"2024491300",NO PROCESADO MEDIPASS,2024-04-30
"2024486517",NO PROCESADO MEDIPASS,2024-05-02
"2024212575",NO IMAGENES CON API,2024-05-23
"2024489294",NO IMAGENES CON API,2024-04-29
"2024222010",COTIZ < LIQ DE SUELDO,2024-05-20
"2024208526",NO PROCESADO MEDIPASS,2024-05-14
"2024208057",NO IMAGENES CON API,2024-05-13
"2024483767",NO PROCESADO MEDIPASS,2024-05-06
"2024201938",NO PROCESADO MEDIPASS,2024-05-16
"2024201427",NO PROCESADO MEDIPASS,2024-05-16
"2024484738",NO PROCESADO MEDIPASS,2024-05-07
"2024484266",NO PROCESADO MEDIPASS,2024-05-07
"2024222168",NO PROCESADO MEDIPASS,2024-05-20
"2024216828",NO PROCESADO MEDIPASS,2024-05-29
"2024484888",NO PROCESADO MEDIPASS,2024-05-07
"2024487576",FALTA COTIZ. SALUD,2024-05-03
"2024487576",COTIZ < LIQ DE SUELDO,2024-05-03
"2024484802",NO IMAGENES CON API,2024-05-07
"2024202713",NO PROCESADO MEDIPASS,2024-05-27
"2024486679",COTIZ < LIQ DE SUELDO,2024-05-02
"2024490207",COTIZ < LIQ DE SUELDO,2024-05-02
"2024217151",NO IMAGENES CON API,2024-05-29
"2024217863",NO IMAGENES CON API,2024-05-29
"2024222290",NO PROCESADO MEDIPASS,2024-05-20
"2024209622",NO IMAGENES CON API,2024-05-22
"2024200496",NO PROCESADO MEDIPASS,2024-05-16
"2024499995",NO PROCESADO MEDIPASS,2024-05-20
"2024210453",NO PROCESADO MEDIPASS,2024-05-13
"2024225421",NO PROCESADO MEDIPASS,2024-05-22
"2024208175",NO IMAGENES CON API,2024-05-13
"2024486523",NO PROCESADO MEDIPASS,2024-05-02
"2024201197",NO PROCESADO MEDIPASS,2024-05-15
"2024229083",NO PROCESADO MEDIPASS,2024-05-24
"2024499399",NO HAY IMAGENES PARA DESCARGAR,2024-04-30
"2024488911",NO PROCESADO MEDIPASS,2024-05-03
"2024204574",NO IMAGENES CON API,2024-05-09
"2024212048",NO PROCESADO MEDIPASS,2024-05-23
"2024487799",NO PROCESADO MEDIPASS,2024-05-03
"2024225190",NO PROCESADO MEDIPASS,2024-05-22
"2024218539",NO IMAGENES CON API,2024-05-17
"2024483549",NO PROCESADO MEDIPASS,2024-05-06
"2024204822",NO IMAGENES CON API,2024-05-09
"2024227813",COTIZ < LIQ DE SUELDO,2024-05-24
"2024489457",COTIZ < LIQ DE SUELDO,2024-04-29
"2024225976",NO PROCESADO MEDIPASS,2024-05-23
"2024486531",NO PROCESADO MEDIPASS,2024-05-02
"2024499894",NO PROCESADO MEDIPASS,2024-05-20
"2024229168",NO IMAGENES CON API,2024-05-24
"2024218533",NO IMAGENES CON API,2024-05-17
"2024487985",COTIZ < LIQ DE SUELDO,2024-05-03
"2024212562",NO IMAGENES CON API,2024-05-23
"2024491523",NO PROCESADO MEDIPASS,2024-04-30
"2024210472",NO PROCESADO MEDIPASS,2024-05-13
"2024222171",NO PROCESADO MEDIPASS,2024-05-20
"2024207996",NO PROCESADO MEDIPASS,2024-05-10
"2024487159",NO IMAGENES CON API,2024-05-02
"2024227537",NO PROCESADO MEDIPASS,2024-05-20
"2024225909",NO IMAGENES CON API,2024-05-23
"2024212988",NO IMAGENES CON API,2024-05-23
"2024224803",NO PROCESADO MEDIPASS,2024-05-17
"2024488356",FALTA COTIZ. SALUD,2024-05-03
"2024488356",COTIZ < LIQ DE SUELDO,2024-05-03
"2024499288",COTIZ < LIQ DE SUELDO,2024-04-30
"2024225684",NO IMAGENES CON API,2024-05-23
"2024488436",NO PROCESADO MEDIPASS,2024-05-03
"2024219757",NO IMAGENES CON API,2024-05-29
"2024498890",RENTA = TOPE,2024-04-29
"2024209371",NO IMAGENES CON API,2024-05-22
"2024212836",NO IMAGENES CON API,2024-05-23
"2024491828",COTIZ < LIQ DE SUELDO,2024-04-30
"2024484733",NO PROCESADO MEDIPASS,2024-05-07
"2024493850",NO PROCESADO MEDIPASS,2024-05-08
"2024493881",NO PROCESADO MEDIPASS,2024-05-08
"2024489325",COTIZ < LIQ DE SUELDO,2024-04-29
"2024212813",NO IMAGENES CON API,2024-05-23
"2024216367",NO PROCESADO MEDIPASS,2024-05-28
"2024212273",NO PROCESADO MEDIPASS,2024-05-23
"2024491671",NO HAY IMAGENES PARA DESCARGAR,2024-04-30
"2024499997",NO PROCESADO MEDIPASS,2024-05-20
"2024219742",NO IMAGENES CON API,2024-05-29
"2024488336",RENTA = TOPE,2024-05-03
"2024222687",NO PROCESADO MEDIPASS,2024-05-22
"2024496041",NO PROCESADO MEDIPASS,2024-05-08
"2024488639",NO PROCESADO MEDIPASS,2024-05-03
"2024222965",NO PROCESADO MEDIPASS,2024-05-22
"2024487499",COTIZ < LIQ DE SUELDO,2024-05-03
"2024467165",FALTA COTIZ. SALUD,2024-05-15
"2024209287",NO IMAGENES CON API,2024-05-22
"2024487444",NO IMAGENES CON API,2024-05-02
"2024485773",NO PROCESADO MEDIPASS,2024-05-08
"2024486198",NO IMAGENES CON API,2024-04-30
"2024203916",NO PROCESADO MEDIPASS,2024-05-28
"2024483544",NO PROCESADO MEDIPASS,2024-05-06
"2024204037",NO IMAGENES CON API,2024-05-09
"2024209342",NO IMAGENES CON API,2024-05-22
"2024217473",NO IMAGENES CON API,2024-05-29
"2024209009",NO IMAGENES CON API,2024-05-22
"2024210740",NO PROCESADO MEDIPASS,2024-05-14
"2024225668",NO IMAGENES CON API,2024-05-23
"2024222303",NO PROCESADO MEDIPASS,2024-05-20
"2024212036",NO PROCESADO MEDIPASS,2024-05-23
"2024493855",NO PROCESADO MEDIPASS,2024-05-08
"2024207502",NO PROCESADO MEDIPASS,2024-05-10
"2024486264",COTIZ < LIQ DE SUELDO,2024-04-30
"2024491816",COTIZ < LIQ DE SUELDO,2024-04-30
"2024488213",NO PROCESADO MEDIPASS,2024-05-03
"2024491677",FALTA COTIZ. SALUD,2024-04-30
"2024486102",COTIZ < LIQ DE SUELDO,2024-04-30
"2024491729",COTIZ < LIQ DE SUELDO,2024-04-30
"2024499347",NO HAY IMAGENES PARA DESCARGAR,2024-04-30
"2024228659",NO PROCESADO MEDIPASS,2024-05-24
"2024218387",NO PROCESADO MEDIPASS,2024-05-17
"2024212962",NO IMAGENES CON API,2024-05-23
"2024487179",FALTA COTIZ. SALUD,2024-05-02
"2024487179",COTIZ < LIQ DE SUELDO,2024-05-02
"2024491876",COTIZ < LIQ DE SUELDO,2024-04-30
"2024486314",COTIZ < LIQ DE SUELDO,2024-04-30
"2024498769",NO PROCESADO MEDIPASS,2024-04-26
"2024201845",NO PROCESADO MEDIPASS,2024-05-16
"2024204514",NO IMAGENES CON API,2024-05-09
"2024217222",NO IMAGENES CON API,2024-05-29
"2024217910",NO IMAGENES CON API,2024-05-29
"2024228013",NO PROCESADO MEDIPASS,2024-05-24
"2024210155",NO PROCESADO MEDIPASS,2024-05-10
"2024484473",NO PROCESADO MEDIPASS,2024-05-07
"2024485916",NO HAY IMAGENES PARA DESCARGAR,2024-05-08
"2024493229",NO PROCESADO MEDIPASS,2024-05-08
"2024483176",NO PROCESADO MEDIPASS,2024-05-06
"2024207286",NO PROCESADO MEDIPASS,2024-05-10
"2024210944",NO PROCESADO MEDIPASS,2024-05-14
"2024218689",NO PROCESADO MEDIPASS,2024-05-17
"2024211614",NO PROCESADO MEDIPASS,2024-05-15
"2024499437",NO PROCESADO MEDIPASS,2024-04-30
"2024484251",NO PROCESADO MEDIPASS,2024-05-07
"2024204565",NO IMAGENES CON API,2024-05-09
"2024483115",FALTA COTIZ. SALUD,2024-05-06
"2024483115",COTIZ < LIQ DE SUELDO,2024-05-06
"2024483443",COTIZ < LIQ DE SUELDO,2024-05-06
"2024483218",COTIZ < LIQ DE SUELDO,2024-05-06
"2024483326",COTIZ < LIQ DE SUELDO,2024-05-06
"2024201809",NO PROCESADO MEDIPASS,2024-05-16
"2024483204",COTIZ < LIQ DE SUELDO,2024-05-06
"2024211117",NO IMAGENES CON API,2024-05-14
"2024228121",NO PROCESADO MEDIPASS,2024-05-24
"2024496834",NO PROCESADO MEDIPASS,2024-05-14
"2024222612",NO PROCESADO MEDIPASS,2024-05-22
"2024210713",NO PROCESADO MEDIPASS,2024-05-13
"2024204800",NO PROCESADO MEDIPASS,2024-05-09
"2024202692",NO PROCESADO MEDIPASS,2024-05-27
"2024217191",NO IMAGENES CON API,2024-05-29
"2024208995",NO PROCESADO MEDIPASS,2024-05-14
"2024225224",NO PROCESADO MEDIPASS,2024-05-22
"2024227372",NO PROCESADO MEDIPASS,2024-05-20
"2024212374",NO IMAGENES CON API,2024-05-23
"2024486619",NO PROCESADO MEDIPASS,2024-05-02
"2024484059",FALTA COTIZ. SALUD,2024-05-07
"2024484059",COTIZ < LIQ DE SUELDO,2024-05-07
"2024204308",NO PROCESADO MEDIPASS,2024-05-09
"2024200541",NO PROCESADO MEDIPASS,2024-05-16
"2024483384",NO PROCESADO MEDIPASS,2024-05-06
"2024151032",FALTA COTIZ. SALUD,2024-05-06
"2024484368",FALTA COTIZ. SALUD,2024-05-07
"2024484368",COTIZ < LIQ DE SUELDO,2024-05-07
"2024486961",FALTA COTIZ. SALUD,2024-05-02
"2024490061",COTIZ < LIQ DE SUELDO,2024-05-02
"2024491987",NO PROCESADO MEDIPASS,2024-04-30
"2024203903",NO PROCESADO MEDIPASS,2024-05-28
"2024496258",NO PROCESADO MEDIPASS,2024-05-09
"2024486270",NO IMAGENES CON API,2024-04-30
"2024228464",NO PROCESADO MEDIPASS,2024-05-24
"2024489913",COTIZ < LIQ DE SUELDO,2024-04-30
"2024486908",FALTA COTIZ. SALUD,2024-05-02
"2024486908",COTIZ < LIQ DE SUELDO,2024-05-02
"2024224357",NO PROCESADO MEDIPASS,2024-05-17
"2024200527",NO PROCESADO MEDIPASS,2024-05-16
"2024212279",NO PROCESADO MEDIPASS,2024-05-23
"2024484762",NO IMAGENES CON API,2024-05-07
"2024229010",NO IMAGENES CON API,2024-05-24
"2024225201",NO PROCESADO MEDIPASS,2024-05-22
"2024224344",NO PROCESADO MEDIPASS,2024-05-17
"2024485710",NO PROCESADO MEDIPASS,2024-05-08
"2024202676",COTIZ < LIQ DE SUELDO,2024-05-27
"2024496039",NO PROCESADO MEDIPASS,2024-05-08
"2024200162",COTIZ < LIQ DE SUELDO,2024-05-15
"2024224621",NO PROCESADO MEDIPASS,2024-05-17
"2024201630",NO IMAGENES CON API,2024-05-16
"2024228094",NO PROCESADO MEDIPASS,2024-05-24
"2024496692",NO PROCESADO MEDIPASS,2024-05-09
"2024211619",NO PROCESADO MEDIPASS,2024-05-15
"2024203829",COTIZ < LIQ DE SUELDO,2024-05-28
"2024203996",COTIZ < LIQ DE SUELDO,2024-05-28
"2024219266",COTIZ < LIQ DE SUELDO,2024-05-28
"2024483627",NO HAY IMAGENES PARA DESCARGAR,2024-05-06
"2024499035",NO PROCESADO MEDIPASS,2024-04-29
"2024212013",NO PROCESADO MEDIPASS,2024-05-23
"2024212708",NO IMAGENES CON API,2024-05-23
"2024499896",NO PROCESADO MEDIPASS,2024-05-20
"2024227126",NO PROCESADO MEDIPASS,2024-05-20
"2024490846",NO PROCESADO MEDIPASS,2024-05-06
"2024225597",NO IMAGENES CON API,2024-05-23
"2024003242",FALTA COTIZ. SALUD,2024-05-08
"2024483894",FALTA COTIZ. SALUD,2024-05-06
"2024483894",COTIZ < LIQ DE SUELDO,2024-05-06
"2024490660",FALTA COTIZ. SALUD,2024-05-06
"2024490660",COTIZ < LIQ DE SUELDO,2024-05-06
"2024207300",NO PROCESADO MEDIPASS,2024-05-10
"2024208051",NO IMAGENES CON API,2024-05-13
"2024209213",NO PROCESADO MEDIPASS,2024-05-22
"2024200338",RENTA = TOPE,2024-05-16
"2024499660",NO PROCESADO MEDIPASS,2024-05-15
"2024483547",NO PROCESADO MEDIPASS,2024-05-06
"2024225903",NO IMAGENES CON API,2024-05-23
"2024228021",NO PROCESADO MEDIPASS,2024-05-24
"2024227196",NO PROCESADO MEDIPASS,2024-05-20
"2024490616",NO IMAGENES CON API,2024-05-06
"2024488804",NO PROCESADO MEDIPASS,2024-05-03
"2024228223",NO IMAGENES CON API,2024-05-24
"2024485288",NO IMAGENES CON API,2024-05-07
"2024205484",NO PROCESADO MEDIPASS,2024-05-13
"2024496279",NO PROCESADO MEDIPASS,2024-05-09
"2024486326",NO IMAGENES CON API,2024-04-30
"2024227700",NO PROCESADO MEDIPASS,2024-05-20
"2024224322",NO PROCESADO MEDIPASS,2024-05-17
"2024496339",NO PROCESADO MEDIPASS,2024-05-09
"2024212376",NO IMAGENES CON API,2024-05-23
"2024483539",NO PROCESADO MEDIPASS,2024-05-06
"2024229054",NO IMAGENES CON API,2024-05-24
"2024493281",FALTA COTIZ. SALUD,2024-05-08
"2024485126",NO IMAGENES CON API,2024-05-07
"2024496338",NO PROCESADO MEDIPASS,2024-05-09
"2024201614",NO PROCESADO MEDIPASS,2024-05-16
"2024216912",NO PROCESADO MEDIPASS,2024-05-29
"2024491750",NO PROCESADO MEDIPASS,2024-04-30
"2024228274",NO PROCESADO MEDIPASS,2024-05-24
"2024212821",NO IMAGENES CON API,2024-05-23
"2024485879",FALTA COTIZ. SALUD,2024-05-08
"2024485879",COTIZ < LIQ DE SUELDO,2024-05-08
"2024212770",NO IMAGENES CON API,2024-05-23
"2024493309",RENTA = TOPE,2024-05-08
"2024488594",FALTA COTIZ. SALUD,2024-05-03
"2024488594",COTIZ < LIQ DE SUELDO,2024-05-03
"2024218559",NO IMAGENES CON API,2024-05-17
"2024487674",COTIZ < LIQ DE SUELDO,2024-05-03
"2024493114",FALTA COTIZ. SALUD,2024-05-08
"2024493114",COTIZ < LIQ DE SUELDO,2024-05-08
"2024493444",NO IMAGENES CON API,2024-05-08
"2024210442",NO PROCESADO MEDIPASS,2024-05-13
"2024493042",FALTA COTIZ. SALUD,2024-05-08
"2024493370",COTIZ < LIQ DE SUELDO,2024-05-08
"2024491321",NO PROCESADO MEDIPASS,2024-04-30
"2024030013",FALTA COTIZ. SALUD,2024-05-07
"2024228703",NO IMAGENES CON API,2024-05-24
"2024069023",FALTA COTIZ. SALUD,2024-05-24
"2024159080",FALTA COTIZ. SALUD,2024-05-24
"2024222504",FALTA COTIZ. SALUD,2024-05-22
"2024222504",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2024-05-22
"2024209464",NO PROCESADO MEDIPASS,2024-05-22
"2024496309",NO PROCESADO MEDIPASS,2024-05-09
"2024496045",NO PROCESADO MEDIPASS,2024-05-08
"2024222876",COTIZ < LIQ DE SUELDO,2024-05-22
"2024217751",NO IMAGENES CON API,2024-05-29
"2024484012",COTIZ < LIQ DE SUELDO,2024-05-07
"2024493594",NO PROCESADO MEDIPASS,2024-05-08
"2024490427",NO PROCESADO MEDIPASS,2024-05-02
"2024208037",NO IMAGENES CON API,2024-05-13
"2024207302",NO PROCESADO MEDIPASS,2024-05-10
"2024212007",NO PROCESADO MEDIPASS,2024-05-23
"2024499901",NO PROCESADO MEDIPASS,2024-05-20
"2024485048",NO IMAGENES CON API,2024-05-07
"2024218642",NO IMAGENES CON API,2024-05-17
"2024208136",NO IMAGENES CON API,2024-05-13
"2024211844",NO PROCESADO MEDIPASS,2024-05-15
"2024225581",NO IMAGENES CON API,2024-05-23
"2024225682",NO IMAGENES CON API,2024-05-23
"2024217027",NO IMAGENES CON API,2024-05-29
"2024484726",NO PROCESADO MEDIPASS,2024-05-07
"2024222649",NO PROCESADO MEDIPASS,2024-05-22
"2024217295",NO IMAGENES CON API,2024-05-29
"2024202923",NO PROCESADO MEDIPASS,2024-05-27
"2024491304",NO PROCESADO MEDIPASS,2024-04-30
"2024202651",COTIZ < LIQ DE SUELDO,2024-05-27
"2024228977",NO PROCESADO MEDIPASS,2024-05-24
"2024491282",NO PROCESADO MEDIPASS,2024-04-30
"2024484722",NO PROCESADO MEDIPASS,2024-05-07
"2024209484",NO IMAGENES CON API,2024-05-22
"2024486400",NO IMAGENES CON API,2024-04-30
"2024227752",COTIZ < LIQ DE SUELDO,2024-05-24
"2024485795",NO PROCESADO MEDIPASS,2024-05-08
"2024201219",NO PROCESADO MEDIPASS,2024-05-15
"2024499642",NO PROCESADO MEDIPASS,2024-05-15
"2024201985",NO IMAGENES CON API,2024-05-16
"2024225567",NO IMAGENES CON API,2024-05-23
"2024203446",COTIZ < LIQ DE SUELDO,2024-05-27
"2024212907",NO IMAGENES CON API,2024-05-23
"2024225853",NO IMAGENES CON API,2024-05-23
"2024212966",NO IMAGENES CON API,2024-05-23
"2024212042",NO PROCESADO MEDIPASS,2024-05-23
"2024485056",NO IMAGENES CON API,2024-05-07
"2024490860",NO PROCESADO MEDIPASS,2024-05-06
"2024490595",NO IMAGENES CON API,2024-05-06
"2024483375",NO PROCESADO MEDIPASS,2024-05-06
"2024483395",NO PROCESADO MEDIPASS,2024-05-06
"2024210759",NO PROCESADO MEDIPASS,2024-05-14
"2024203090",COTIZ < LIQ DE SUELDO,2024-05-27
"2024203386",FALTA COTIZ. SALUD,2024-05-27
"2024202937",NO PROCESADO MEDIPASS,2024-05-27
"2024203284",COTIZ < LIQ DE SUELDO,2024-05-27
"2024467123",FALTA COTIZ. SALUD,2024-05-08
"2024205490",NO PROCESADO MEDIPASS,2024-05-13
"2024225713",NO IMAGENES CON API,2024-05-23
"2024228020",NO PROCESADO MEDIPASS,2024-05-24
"2024203250",COTIZ < LIQ DE SUELDO,2024-05-27
"2024212591",NO IMAGENES CON API,2024-05-23
"2024499496",NO IMAGENES CON API,2024-05-07
"2024211090",NO IMAGENES CON API,2024-05-14
"2024499996",NO PROCESADO MEDIPASS,2024-05-20
"2024488221",NO PROCESADO MEDIPASS,2024-05-03
"2024208013",NO IMAGENES CON API,2024-05-13
"2024205225",NO PROCESADO MEDIPASS,2024-05-13
"2024229138",NO IMAGENES CON API,2024-05-24
"2024204144",COTIZ < LIQ DE SUELDO,2024-05-09
"2024467183",NO IMAGENES CON API,2024-05-17
"2024225751",NO IMAGENES CON API,2024-05-23
"2024201001",NO PROCESADO MEDIPASS,2024-05-15
"2024496588",COTIZ < LIQ DE SUELDO,2024-05-09
"2024496590",COTIZ < LIQ DE SUELDO,2024-05-09
"2024483764",NO PROCESADO MEDIPASS,2024-05-06
"2024208151",NO IMAGENES CON API,2024-05-13
"2024177060",FALTA COTIZ. SALUD,2024-05-08
"2024204085",NO HAY IMAGENES PARA DESCARGAR,2024-05-09
"2024204174",NO PROCESADO MEDIPASS,2024-05-09
"2024483060",COTIZ < LIQ DE SUELDO,2024-05-06
"2024485234",NO PROCESADO MEDIPASS,2024-05-07
"2024499007",NO PROCESADO MEDIPASS,2024-04-29
"2024490597",NO PROCESADO MEDIPASS,2024-05-06
"2024491333",NO PROCESADO MEDIPASS,2024-04-30
"2024219735",NO IMAGENES CON API,2024-05-29
"2024219768",NO IMAGENES CON API,2024-05-29
"2024484884",NO PROCESADO MEDIPASS,2024-05-07
"2024485027",NO IMAGENES CON API,2024-05-07
"2024499240",NO PROCESADO MEDIPASS,2024-04-29
"2024200536",NO PROCESADO MEDIPASS,2024-05-16
"2024201464",NO PROCESADO MEDIPASS,2024-05-16
"2024491204",NO PROCESADO MEDIPASS,2024-04-29
"2024094091",NO IMAGENES CON API,2024-05-14
"2024499452",NO PROCESADO MEDIPASS,2024-04-30
"2024204135",COTIZ < LIQ DE SUELDO,2024-05-09
"2024484917",NO IMAGENES CON API,2024-05-07
"2024210715",NO PROCESADO MEDIPASS,2024-05-13
"2024225609",NO IMAGENES CON API,2024-05-23
"2024202175",NO PROCESADO MEDIPASS,2024-05-27
"2024205904",NO IMAGENES CON API,2024-05-13
"2024207498",NO PROCESADO MEDIPASS,2024-05-10
"2024497605",NO PROCESADO MEDIPASS,2024-04-26
"2024205699",NO IMAGENES CON API,2024-05-13
"2024225943",NO IMAGENES CON API,2024-05-23
"2024069125",FALTA COTIZ. SALUD,2024-05-16
"2024225703",NO IMAGENES CON API,2024-05-23
"2024229066",NO IMAGENES CON API,2024-05-24
"2024217029",NO IMAGENES CON API,2024-05-29
"2024488977",NO PROCESADO MEDIPASS,2024-05-03
"2024489919",COTIZ < LIQ DE SUELDO,2024-04-30
"2024228740",NO IMAGENES CON API,2024-05-24
"2024209552",NO IMAGENES CON API,2024-05-22
"2024225229",NO PROCESADO MEDIPASS,2024-05-22
"2024218629",NO IMAGENES CON API,2024-05-17
"2024229021",NO IMAGENES CON API,2024-05-24
"2024490873",NO PROCESADO MEDIPASS,2024-05-06
"2024217257",NO IMAGENES CON API,2024-05-29
"2024203919",NO PROCESADO MEDIPASS,2024-05-28
"2024204343",NO IMAGENES CON API,2024-05-09
"2024202280",COTIZ < LIQ DE SUELDO,2024-05-27
"2024202752",COTIZ < LIQ DE SUELDO,2024-05-27
"2024202638",COTIZ < LIQ DE SUELDO,2024-05-27
"2024203025",COTIZ < LIQ DE SUELDO,2024-05-27
"2024202992",COTIZ < LIQ DE SUELDO,2024-05-27
"2024225046",COTIZ < LIQ DE SUELDO,2024-05-22
"2024229275",COTIZ < LIQ DE SUELDO,2024-05-27
"2024229351",COTIZ < LIQ DE SUELDO,2024-05-27
"2024229630",COTIZ < LIQ DE SUELDO,2024-05-27
"2024209600",NO IMAGENES CON API,2024-05-22
"2024202484",COTIZ < LIQ DE SUELDO,2024-05-27
"2024229289",RENTA = TOPE,2024-05-27
"2024202744",COTIZ < LIQ DE SUELDO,2024-05-27
"2024203170",COTIZ < LIQ DE SUELDO,2024-05-27
"2024203317",COTIZ < LIQ DE SUELDO,2024-05-27
"2024217836",NO IMAGENES CON API,2024-05-29
"2024207360",COTIZ < LIQ DE SUELDO,2024-05-10
"2024483726",NO PROCESADO MEDIPASS,2024-05-06
"2024491751",NO PROCESADO MEDIPASS,2024-04-30
"2024204406",NO PROCESADO MEDIPASS,2024-05-09
"2024216488",NO PROCESADO MEDIPASS,2024-05-28
"2024212285",NO PROCESADO MEDIPASS,2024-05-23
"2024210386",NO PROCESADO MEDIPASS,2024-05-13
"2024490513",FALTA COTIZ. SALUD,2024-05-06
"2024490513",COTIZ < LIQ DE SUELDO,2024-05-06
"2024483893",FALTA COTIZ. SALUD,2024-05-06
"2024483893",COTIZ < LIQ DE SUELDO,2024-05-06
"2024217401",NO IMAGENES CON API,2024-05-29
"2024483806",FALTA COTIZ. SALUD,2024-05-06
"2024496785",COTIZ < LIQ DE SUELDO,2024-05-14
"2024490995",FALTA COTIZ. SALUD,2024-05-07
"2024490995",COTIZ < LIQ DE SUELDO,2024-05-07
"2024485826",NO PROCESADO MEDIPASS,2024-05-08
"2024484315",FALTA COTIZ. SALUD,2024-05-07
"2024484315",COTIZ < LIQ DE SUELDO,2024-05-07
"2024493867",NO PROCESADO MEDIPASS,2024-05-08
"2024207324",NO IMAGENES CON API,2024-05-10
"2024486070",NO IMAGENES CON API,2024-04-30
"2024496035",NO PROCESADO MEDIPASS,2024-05-08
"2024203123",NO PROCESADO MEDIPASS,2024-05-27
"2024487088",NO IMAGENES CON API,2024-05-02
"2024217031",NO IMAGENES CON API,2024-05-29
"2024222902",FALTA COTIZ. SALUD,2024-05-22
"2024154145",FALTA COTIZ. SALUD,2024-05-15
"2024225231",NO PROCESADO MEDIPASS,2024-05-22
"2024205806",NO IMAGENES CON API,2024-05-13
"2024228472",NO PROCESADO MEDIPASS,2024-05-24
"2024485794",NO PROCESADO MEDIPASS,2024-05-08
"2024204250",NO IMAGENES CON API,2024-05-09
"2024217209",NO IMAGENES CON API,2024-05-29
"2024212690",NO IMAGENES CON API,2024-05-23
"2024499798",NO PROCESADO MEDIPASS,2024-05-15
"2024229065",NO IMAGENES CON API,2024-05-24
"2024204293",NO IMAGENES CON API,2024-05-09
"2024204483",NO PROCESADO MEDIPASS,2024-05-09
"2024227366",NO PROCESADO MEDIPASS,2024-05-20
"2024200508",NO PROCESADO MEDIPASS,2024-05-16
"2024485051",NO IMAGENES CON API,2024-05-07
"2024489999",NO IMAGENES CON API,2024-04-30
"2024212563",NO IMAGENES CON API,2024-05-23
"2024484961",NO HAY IMAGENES PARA DESCARGAR,2024-05-07
"2024491865",NO IMAGENES CON API,2024-04-30
"2024486224",NO IMAGENES CON API,2024-04-30
"2024218491",NO IMAGENES CON API,2024-05-17
"2024486227",NO PROCESADO MEDIPASS,2024-04-30
"2024205949",NO IMAGENES CON API,2024-05-13
"2024228522",COTIZ < LIQ DE SUELDO,2024-05-24
"2024225447",NO IMAGENES CON API,2024-05-23
"2024208568",NO PROCESADO MEDIPASS,2024-05-14
"2024229189",NO IMAGENES CON API,2024-05-24
"2024207985",NO PROCESADO MEDIPASS,2024-05-10
"2024484703",NO PROCESADO MEDIPASS,2024-05-07
"2024489636",NO PROCESADO MEDIPASS,2024-04-29
"2024485755",NO PROCESADO MEDIPASS,2024-05-08
"2024493916",FALTA COTIZ. SALUD,2024-05-08
"2024493916",COTIZ < LIQ DE SUELDO,2024-05-08
"2024202444",NO PROCESADO MEDIPASS,2024-05-27
"2024217202",NO IMAGENES CON API,2024-05-29
"2024485270",NO IMAGENES CON API,2024-05-07
"2024484965",NO HAY IMAGENES PARA DESCARGAR,2024-05-07
"2024485165",COTIZ < LIQ DE SUELDO,2024-05-07
"2024212512",NO IMAGENES CON API,2024-05-23
"2024207751",FALTA COTIZ. SALUD,2024-05-10
"2024207751",COTIZ < LIQ DE SUELDO,2024-05-10
"2024204578",NO IMAGENES CON API,2024-05-09
"2024209549",NO IMAGENES CON API,2024-05-22
"2024217958",NO IMAGENES CON API,2024-05-29
"2024489637",NO PROCESADO MEDIPASS,2024-04-29
"2024487038",NO IMAGENES CON API,2024-05-02
"2024484879",NO IMAGENES CON API,2024-05-07
"2024204443",NO PROCESADO MEDIPASS,2024-05-09
"2024212307",NO PROCESADO MEDIPASS,2024-05-23
"2024493627",FALTA COTIZ. SALUD,2024-05-08
"2024208246",COTIZ < LIQ DE SUELDO,2024-05-14
"2024228211",COTIZ < LIQ DE SUELDO,2024-05-24
"2024228065",NO PROCESADO MEDIPASS,2024-05-24
"2024499899",NO PROCESADO MEDIPASS,2024-05-20
"2024227704",NO PROCESADO MEDIPASS,2024-05-20
"2024202128",NO PROCESADO MEDIPASS,2024-05-27
"2024218664",NO IMAGENES CON API,2024-05-17
"2024484583",FALTA COTIZ. SALUD,2024-05-07
"2024484583",COTIZ < LIQ DE SUELDO,2024-05-07
"2024484215",COTIZ < LIQ DE SUELDO,2024-05-07
"2024491149",NO IMAGENES CON API,2024-04-29
"2024200514",NO PROCESADO MEDIPASS,2024-05-16
"2024485497",COTIZ < LIQ DE SUELDO,2024-05-08
"2024209994",NO PROCESADO MEDIPASS,2024-05-23
"2024204006",COTIZ < LIQ DE SUELDO,2024-05-09
"2024485040",NO IMAGENES CON API,2024-05-07
